# Header: trajectory of angry bird. 

 x [m]   y [m]   t [s] 
51.145  26.085   2.260 
51.147  26.085   2.260 
51.149  26.085   2.261 
51.152  26.085   2.261 
51.154  26.085   2.261 
51.156  26.086   2.261 
51.158  26.086   2.261 
51.161  26.086   2.261 
51.163  26.086   2.261 
51.165  26.086   2.261 
51.167  26.086   2.261 
51.170  26.086   2.261 
51.172  26.086   2.262 
51.174  26.086   2.262 
51.176  26.086   2.262 
51.179  26.086   2.262 
51.181  26.086   2.262 
51.183  26.086   2.262 
51.185  26.086   2.262 
51.188  26.086   2.262 
51.190  26.086   2.262 
51.192  26.086   2.262 
51.195  26.086   2.263 
51.197  26.086   2.263 
51.199  26.086   2.263 
51.201  26.086   2.263 
51.204  26.086   2.263 
51.206  26.087   2.263 
51.208  26.087   2.263 
51.210  26.087   2.263 
51.213  26.087   2.263 
51.215  26.087   2.263 
51.217  26.087   2.264 
51.219  26.087   2.264 
51.222  26.087   2.264 
51.224  26.087   2.264 
51.226  26.087   2.264 
51.228  26.087   2.264 
51.231  26.087   2.264 
51.233  26.087   2.264 
51.235  26.087   2.264 
51.238  26.087   2.264 
51.240  26.087   2.265 
51.242  26.087   2.265 
51.244  26.087   2.265 
51.247  26.087   2.265 
51.249  26.087   2.265 
51.251  26.087   2.265 
51.253  26.087   2.265 
51.256  26.087   2.265 
51.258  26.087   2.265 
51.260  26.088   2.265 
51.262  26.088   2.266 
51.265  26.088   2.266 
51.267  26.088   2.266 
51.269  26.088   2.266 
51.271  26.088   2.266 
51.274  26.088   2.266 
51.276  26.088   2.266 
51.278  26.088   2.266 
51.281  26.088   2.266 
51.283  26.088   2.266 
51.285  26.088   2.267 
51.287  26.088   2.267 
51.290  26.088   2.267 
51.292  26.088   2.267 
51.294  26.088   2.267 
51.296  26.088   2.267 
51.299  26.088   2.267 
51.301  26.088   2.267 
51.303  26.088   2.267 
51.305  26.088   2.267 
51.308  26.088   2.268 
51.310  26.088   2.268 
51.312  26.088   2.268 
51.314  26.088   2.268 
51.317  26.088   2.268 
51.319  26.089   2.268 
51.321  26.089   2.268 
51.324  26.089   2.268 
51.326  26.089   2.268 
51.328  26.089   2.268 
51.330  26.089   2.269 
51.333  26.089   2.269 
51.335  26.089   2.269 
51.337  26.089   2.269 
51.339  26.089   2.269 
51.342  26.089   2.269 
51.344  26.089   2.269 
51.346  26.089   2.269 
51.348  26.089   2.269 
51.351  26.089   2.269 
51.353  26.089   2.270 
51.355  26.089   2.270 
51.357  26.089   2.270 
51.360  26.089   2.270 
51.362  26.089   2.270 
51.364  26.089   2.270 
51.366  26.089   2.270 
51.369  26.089   2.270 
51.371  26.089   2.270 
51.373  26.089   2.270 
51.376  26.089   2.271 
51.378  26.089   2.271 
51.380  26.090   2.271 
51.382  26.090   2.271 
51.385  26.090   2.271 
51.387  26.090   2.271 
51.389  26.090   2.271 
51.391  26.090   2.271 
51.394  26.090   2.271 
51.396  26.090   2.271 
51.398  26.090   2.272 
51.400  26.090   2.272 
51.403  26.090   2.272 
51.405  26.090   2.272 
51.407  26.090   2.272 
51.409  26.090   2.272 
51.412  26.090   2.272 
51.414  26.090   2.272 
51.416  26.090   2.272 
51.419  26.090   2.272 
51.421  26.090   2.273 
51.423  26.090   2.273 
51.425  26.090   2.273 
51.428  26.090   2.273 
51.430  26.090   2.273 
51.432  26.090   2.273 
51.434  26.090   2.273 
51.437  26.090   2.273 
51.439  26.090   2.273 
51.441  26.090   2.273 
51.443  26.090   2.274 
51.446  26.090   2.274 
51.448  26.091   2.274 
51.450  26.091   2.274 
51.452  26.091   2.274 
51.455  26.091   2.274 
51.457  26.091   2.274 
51.459  26.091   2.274 
51.462  26.091   2.274 
51.464  26.091   2.274 
51.466  26.091   2.275 
51.468  26.091   2.275 
51.471  26.091   2.275 
51.473  26.091   2.275 
51.475  26.091   2.275 
51.477  26.091   2.275 
51.480  26.091   2.275 
51.482  26.091   2.275 
51.484  26.091   2.275 
51.486  26.091   2.275 
51.489  26.091   2.276 
51.491  26.091   2.276 
51.493  26.091   2.276 
51.495  26.091   2.276 
51.498  26.091   2.276 
51.500  26.091   2.276 
51.502  26.091   2.276 
51.505  26.091   2.276 
51.507  26.091   2.276 
51.509  26.091   2.276 
51.511  26.091   2.277 
51.514  26.091   2.277 
51.516  26.091   2.277 
51.518  26.091   2.277 
51.520  26.092   2.277 
51.523  26.092   2.277 
51.525  26.092   2.277 
51.527  26.092   2.277 
51.529  26.092   2.277 
51.532  26.092   2.277 
51.534  26.092   2.278 
51.536  26.092   2.278 
51.538  26.092   2.278 
51.541  26.092   2.278 
51.543  26.092   2.278 
51.545  26.092   2.278 
51.548  26.092   2.278 
51.550  26.092   2.278 
51.552  26.092   2.278 
51.554  26.092   2.278 
51.557  26.092   2.279 
51.559  26.092   2.279 
51.561  26.092   2.279 
51.563  26.092   2.279 
51.566  26.092   2.279 
51.568  26.092   2.279 
51.570  26.092   2.279 
51.572  26.092   2.279 
51.575  26.092   2.279 
51.577  26.092   2.279 
51.579  26.092   2.280 
51.581  26.092   2.280 
51.584  26.092   2.280 
51.586  26.092   2.280 
51.588  26.092   2.280 
51.591  26.092   2.280 
51.593  26.092   2.280 
51.595  26.092   2.280 
51.597  26.092   2.280 
51.600  26.092   2.280 
51.602  26.092   2.281 
51.604  26.093   2.281 
51.606  26.093   2.281 
51.609  26.093   2.281 
51.611  26.093   2.281 
51.613  26.093   2.281 
51.615  26.093   2.281 
51.618  26.093   2.281 
51.620  26.093   2.281 
51.622  26.093   2.281 
51.624  26.093   2.282 
51.627  26.093   2.282 
51.629  26.093   2.282 
51.631  26.093   2.282 
51.633  26.093   2.282 
51.636  26.093   2.282 
51.638  26.093   2.282 
51.640  26.093   2.282 
51.643  26.093   2.282 
51.645  26.093   2.282 
51.647  26.093   2.283 
51.649  26.093   2.283 
51.652  26.093   2.283 
51.654  26.093   2.283 
51.656  26.093   2.283 
51.658  26.093   2.283 
51.661  26.093   2.283 
51.663  26.093   2.283 
51.665  26.093   2.283 
51.667  26.093   2.283 
51.670  26.093   2.284 
51.672  26.093   2.284 
51.674  26.093   2.284 
51.676  26.093   2.284 
51.679  26.093   2.284 
51.681  26.093   2.284 
51.683  26.093   2.284 
51.686  26.093   2.284 
51.688  26.093   2.284 
51.690  26.093   2.284 
51.692  26.093   2.285 
51.695  26.093   2.285 
51.697  26.093   2.285 
51.699  26.093   2.285 
51.701  26.094   2.285 
51.704  26.094   2.285 
51.706  26.094   2.285 
51.708  26.094   2.285 
51.710  26.094   2.285 
51.713  26.094   2.285 
51.715  26.094   2.286 
51.717  26.094   2.286 
51.719  26.094   2.286 
51.722  26.094   2.286 
51.724  26.094   2.286 
51.726  26.094   2.286 
51.729  26.094   2.286 
51.731  26.094   2.286 
51.733  26.094   2.286 
51.735  26.094   2.286 
51.738  26.094   2.287 
51.740  26.094   2.287 
51.742  26.094   2.287 
51.744  26.094   2.287 
51.747  26.094   2.287 
51.749  26.094   2.287 
51.751  26.094   2.287 
51.753  26.094   2.287 
51.756  26.094   2.287 
51.758  26.094   2.287 
51.760  26.094   2.288 
51.762  26.094   2.288 
51.765  26.094   2.288 
51.767  26.094   2.288 
51.769  26.094   2.288 
51.772  26.094   2.288 
51.774  26.094   2.288 
51.776  26.094   2.288 
51.778  26.094   2.288 
51.781  26.094   2.288 
51.783  26.094   2.289 
51.785  26.094   2.289 
51.787  26.094   2.289 
51.790  26.094   2.289 
51.792  26.094   2.289 
51.794  26.094   2.289 
51.796  26.094   2.289 
51.799  26.094   2.289 
51.801  26.094   2.289 
51.803  26.094   2.289 
51.805  26.094   2.290 
51.808  26.094   2.290 
51.810  26.094   2.290 
51.812  26.094   2.290 
51.815  26.094   2.290 
51.817  26.094   2.290 
51.819  26.094   2.290 
51.821  26.095   2.290 
51.824  26.095   2.290 
51.826  26.095   2.290 
51.828  26.095   2.291 
51.830  26.095   2.291 
51.833  26.095   2.291 
51.835  26.095   2.291 
51.837  26.095   2.291 
51.839  26.095   2.291 
51.842  26.095   2.291 
51.844  26.095   2.291 
51.846  26.095   2.291 
51.848  26.095   2.291 
51.851  26.095   2.292 
51.853  26.095   2.292 
51.855  26.095   2.292 
51.858  26.095   2.292 
51.860  26.095   2.292 
51.862  26.095   2.292 
51.864  26.095   2.292 
51.867  26.095   2.292 
51.869  26.095   2.292 
51.871  26.095   2.292 
51.873  26.095   2.293 
51.876  26.095   2.293 
51.878  26.095   2.293 
51.880  26.095   2.293 
51.882  26.095   2.293 
51.885  26.095   2.293 
51.887  26.095   2.293 
51.889  26.095   2.293 
51.891  26.095   2.293 
51.894  26.095   2.293 
51.896  26.095   2.294 
51.898  26.095   2.294 
51.901  26.095   2.294 
51.903  26.095   2.294 
51.905  26.095   2.294 
51.907  26.095   2.294 
51.910  26.095   2.294 
51.912  26.095   2.294 
51.914  26.095   2.294 
51.916  26.095   2.294 
51.919  26.095   2.295 
51.921  26.095   2.295 
51.923  26.095   2.295 
51.925  26.095   2.295 
51.928  26.095   2.295 
51.930  26.095   2.295 
51.932  26.095   2.295 
51.934  26.095   2.295 
51.937  26.095   2.295 
51.939  26.095   2.295 
51.941  26.095   2.296 
51.943  26.095   2.296 
51.946  26.095   2.296 
51.948  26.095   2.296 
51.950  26.095   2.296 
51.953  26.095   2.296 
51.955  26.095   2.296 
51.957  26.095   2.296 
51.959  26.095   2.296 
51.962  26.095   2.296 
51.964  26.095   2.297 
51.966  26.095   2.297 
51.968  26.095   2.297 
51.971  26.095   2.297 
51.973  26.095   2.297 
51.975  26.095   2.297 
51.977  26.095   2.297 
51.980  26.095   2.297 
51.982  26.095   2.297 
51.984  26.095   2.297 
51.986  26.095   2.298 
51.989  26.095   2.298 
51.991  26.095   2.298 
51.993  26.095   2.298 
51.996  26.095   2.298 
51.998  26.095   2.298 
52.000  26.095   2.298 
52.002  26.095   2.298 
52.005  26.095   2.298 
52.007  26.095   2.298 
52.009  26.095   2.299 
52.011  26.096   2.299 
52.014  26.096   2.299 
52.016  26.096   2.299 
52.018  26.096   2.299 
52.020  26.096   2.299 
52.023  26.096   2.299 
52.025  26.096   2.299 
52.027  26.096   2.299 
52.029  26.096   2.299 
52.032  26.096   2.300 
52.034  26.096   2.300 
52.036  26.096   2.300 
52.039  26.096   2.300 
52.041  26.096   2.300 
52.043  26.096   2.300 
52.045  26.096   2.300 
52.048  26.096   2.300 
52.050  26.096   2.300 
52.052  26.096   2.300 
52.054  26.096   2.301 
52.057  26.096   2.301 
52.059  26.096   2.301 
52.061  26.096   2.301 
52.063  26.096   2.301 
52.066  26.096   2.301 
52.068  26.096   2.301 
52.070  26.096   2.301 
52.072  26.096   2.301 
52.075  26.096   2.301 
52.077  26.096   2.302 
52.079  26.096   2.302 
52.082  26.096   2.302 
52.084  26.096   2.302 
52.086  26.096   2.302 
52.088  26.096   2.302 
52.091  26.096   2.302 
52.093  26.096   2.302 
52.095  26.096   2.302 
52.097  26.096   2.302 
52.100  26.096   2.303 
52.102  26.096   2.303 
52.104  26.096   2.303 
52.106  26.096   2.303 
52.109  26.096   2.303 
52.111  26.096   2.303 
52.113  26.096   2.303 
52.115  26.096   2.303 
52.118  26.096   2.303 
52.120  26.096   2.303 
52.122  26.096   2.304 
52.125  26.096   2.304 
52.127  26.096   2.304 
52.129  26.096   2.304 
52.131  26.096   2.304 
52.134  26.096   2.304 
52.136  26.096   2.304 
52.138  26.096   2.304 
52.140  26.096   2.304 
52.143  26.096   2.304 
52.145  26.096   2.305 
52.147  26.096   2.305 
52.149  26.096   2.305 
52.152  26.096   2.305 
52.154  26.096   2.305 
52.156  26.096   2.305 
52.158  26.096   2.305 
52.161  26.096   2.305 
52.163  26.096   2.305 
52.165  26.096   2.305 
52.168  26.096   2.306 
52.170  26.096   2.306 
52.172  26.096   2.306 
52.174  26.096   2.306 
52.177  26.096   2.306 
52.179  26.096   2.306 
52.181  26.096   2.306 
52.183  26.096   2.306 
52.186  26.096   2.306 
52.188  26.096   2.306 
52.190  26.096   2.307 
52.192  26.096   2.307 
52.195  26.096   2.307 
52.197  26.096   2.307 
52.199  26.096   2.307 
52.201  26.096   2.307 
52.204  26.096   2.307 
52.206  26.096   2.307 
52.208  26.096   2.307 
52.210  26.096   2.307 
52.213  26.096   2.308 
52.215  26.096   2.308 
52.217  26.096   2.308 
52.220  26.096   2.308 
52.222  26.096   2.308 
52.224  26.096   2.308 
52.226  26.096   2.308 
52.229  26.096   2.308 
52.231  26.096   2.308 
52.233  26.096   2.308 
52.235  26.096   2.309 
52.238  26.096   2.309 
52.240  26.096   2.309 
52.242  26.096   2.309 
52.244  26.096   2.309 
52.247  26.096   2.309 
52.249  26.096   2.309 
52.251  26.096   2.309 
52.253  26.096   2.309 
52.256  26.096   2.309 
52.258  26.096   2.310 
52.260  26.096   2.310 
52.263  26.096   2.310 
52.265  26.096   2.310 
52.267  26.096   2.310 
52.269  26.096   2.310 
52.272  26.096   2.310 
52.274  26.096   2.310 
52.276  26.096   2.310 
52.278  26.096   2.310 
52.281  26.096   2.311 
52.283  26.096   2.311 
52.285  26.096   2.311 
52.287  26.096   2.311 
52.290  26.096   2.311 
52.292  26.096   2.311 
52.294  26.096   2.311 
52.296  26.096   2.311 
52.299  26.096   2.311 
52.301  26.096   2.311 
52.303  26.096   2.312 
52.306  26.096   2.312 
52.308  26.096   2.312 
52.310  26.096   2.312 
52.312  26.096   2.312 
52.315  26.096   2.312 
52.317  26.096   2.312 
52.319  26.096   2.312 
52.321  26.096   2.312 
52.324  26.096   2.312 
52.326  26.096   2.313 
52.328  26.096   2.313 
52.330  26.096   2.313 
52.333  26.096   2.313 
52.335  26.096   2.313 
52.337  26.096   2.313 
52.339  26.096   2.313 
52.342  26.096   2.313 
52.344  26.096   2.313 
52.346  26.096   2.313 
52.349  26.096   2.314 
52.351  26.096   2.314 
52.353  26.096   2.314 
52.355  26.096   2.314 
52.358  26.096   2.314 
52.360  26.096   2.314 
52.362  26.096   2.314 
52.364  26.096   2.314 
52.367  26.096   2.314 
52.369  26.096   2.314 
52.371  26.096   2.315 
52.373  26.096   2.315 
52.376  26.095   2.315 
52.378  26.095   2.315 
52.380  26.095   2.315 
52.382  26.095   2.315 
52.385  26.095   2.315 
52.387  26.095   2.315 
52.389  26.095   2.315 
52.392  26.095   2.315 
52.394  26.095   2.316 
52.396  26.095   2.316 
52.398  26.095   2.316 
52.401  26.095   2.316 
52.403  26.095   2.316 
52.405  26.095   2.316 
52.407  26.095   2.316 
52.410  26.095   2.316 
52.412  26.095   2.316 
52.414  26.095   2.316 
52.416  26.095   2.317 
52.419  26.095   2.317 
52.421  26.095   2.317 
52.423  26.095   2.317 
52.425  26.095   2.317 
52.428  26.095   2.317 
52.430  26.095   2.317 
52.432  26.095   2.317 
52.435  26.095   2.317 
52.437  26.095   2.317 
52.439  26.095   2.318 
52.441  26.095   2.318 
52.444  26.095   2.318 
52.446  26.095   2.318 
52.448  26.095   2.318 
52.450  26.095   2.318 
52.453  26.095   2.318 
52.455  26.095   2.318 
52.457  26.095   2.318 
52.459  26.095   2.318 
52.462  26.095   2.319 
52.464  26.095   2.319 
52.466  26.095   2.319 
52.468  26.095   2.319 
52.471  26.095   2.319 
52.473  26.095   2.319 
52.475  26.095   2.319 
52.478  26.095   2.319 
52.480  26.095   2.319 
52.482  26.095   2.319 
52.484  26.095   2.320 
52.487  26.095   2.320 
52.489  26.095   2.320 
52.491  26.095   2.320 
52.493  26.095   2.320 
52.496  26.095   2.320 
52.498  26.095   2.320 
52.500  26.095   2.320 
52.502  26.095   2.320 
52.505  26.095   2.320 
52.507  26.095   2.321 
52.509  26.095   2.321 
52.511  26.095   2.321 
52.514  26.095   2.321 
52.516  26.095   2.321 
52.518  26.095   2.321 
52.520  26.095   2.321 
52.523  26.095   2.321 
52.525  26.095   2.321 
52.527  26.095   2.321 
52.530  26.095   2.322 
52.532  26.095   2.322 
52.534  26.095   2.322 
52.536  26.095   2.322 
52.539  26.095   2.322 
52.541  26.095   2.322 
52.543  26.095   2.322 
52.545  26.095   2.322 
52.548  26.095   2.322 
52.550  26.095   2.322 
52.552  26.095   2.323 
52.554  26.095   2.323 
52.557  26.095   2.323 
52.559  26.095   2.323 
52.561  26.095   2.323 
52.563  26.094   2.323 
52.566  26.094   2.323 
52.568  26.094   2.323 
52.570  26.094   2.323 
52.573  26.094   2.323 
52.575  26.094   2.324 
52.577  26.094   2.324 
52.579  26.094   2.324 
52.582  26.094   2.324 
52.584  26.094   2.324 
52.586  26.094   2.324 
52.588  26.094   2.324 
52.591  26.094   2.324 
52.593  26.094   2.324 
52.595  26.094   2.324 
52.597  26.094   2.325 
52.600  26.094   2.325 
52.602  26.094   2.325 
52.604  26.094   2.325 
52.606  26.094   2.325 
52.609  26.094   2.325 
52.611  26.094   2.325 
52.613  26.094   2.325 
52.616  26.094   2.325 
52.618  26.094   2.325 
52.620  26.094   2.326 
52.622  26.094   2.326 
52.625  26.094   2.326 
52.627  26.094   2.326 
52.629  26.094   2.326 
52.631  26.094   2.326 
52.634  26.094   2.326 
52.636  26.094   2.326 
52.638  26.094   2.326 
52.640  26.094   2.326 
52.643  26.094   2.327 
52.645  26.094   2.327 
52.647  26.094   2.327 
52.649  26.094   2.327 
52.652  26.094   2.327 
52.654  26.094   2.327 
52.656  26.094   2.327 
52.659  26.094   2.327 
52.661  26.094   2.327 
52.663  26.094   2.327 
52.665  26.094   2.328 
52.668  26.094   2.328 
52.670  26.094   2.328 
52.672  26.094   2.328 
52.674  26.094   2.328 
52.677  26.094   2.328 
52.679  26.094   2.328 
52.681  26.094   2.328 
52.683  26.094   2.328 
52.686  26.093   2.328 
52.688  26.093   2.329 
52.690  26.093   2.329 
52.692  26.093   2.329 
52.695  26.093   2.329 
52.697  26.093   2.329 
52.699  26.093   2.329 
52.702  26.093   2.329 
52.704  26.093   2.329 
52.706  26.093   2.329 
52.708  26.093   2.329 
52.711  26.093   2.330 
52.713  26.093   2.330 
52.715  26.093   2.330 
52.717  26.093   2.330 
52.720  26.093   2.330 
52.722  26.093   2.330 
52.724  26.093   2.330 
52.726  26.093   2.330 
52.729  26.093   2.330 
52.731  26.093   2.330 
52.733  26.093   2.331 
52.735  26.093   2.331 
52.738  26.093   2.331 
52.740  26.093   2.331 
52.742  26.093   2.331 
52.745  26.093   2.331 
52.747  26.093   2.331 
52.749  26.093   2.331 
52.751  26.093   2.331 
52.754  26.093   2.331 
52.756  26.093   2.332 
52.758  26.093   2.332 
52.760  26.093   2.332 
52.763  26.093   2.332 
52.765  26.093   2.332 
52.767  26.093   2.332 
52.769  26.093   2.332 
52.772  26.093   2.332 
52.774  26.093   2.332 
52.776  26.093   2.332 
52.778  26.093   2.333 
52.781  26.092   2.333 
52.783  26.092   2.333 
52.785  26.092   2.333 
52.787  26.092   2.333 
52.790  26.092   2.333 
52.792  26.092   2.333 
52.794  26.092   2.333 
52.797  26.092   2.333 
52.799  26.092   2.333 
52.801  26.092   2.334 
52.803  26.092   2.334 
52.806  26.092   2.334 
52.808  26.092   2.334 
52.810  26.092   2.334 
52.812  26.092   2.334 
52.815  26.092   2.334 
52.817  26.092   2.334 
52.819  26.092   2.334 
52.821  26.092   2.334 
52.824  26.092   2.335 
52.826  26.092   2.335 
52.828  26.092   2.335 
52.830  26.092   2.335 
52.833  26.092   2.335 
52.835  26.092   2.335 
52.837  26.092   2.335 
52.840  26.092   2.335 
52.842  26.092   2.335 
52.844  26.092   2.335 
52.846  26.092   2.336 
52.849  26.092   2.336 
52.851  26.092   2.336 
52.853  26.092   2.336 
52.855  26.092   2.336 
52.858  26.092   2.336 
52.860  26.092   2.336 
52.862  26.092   2.336 
52.864  26.091   2.336 
52.867  26.091   2.336 
52.869  26.091   2.337 
52.871  26.091   2.337 
52.873  26.091   2.337 
52.876  26.091   2.337 
52.878  26.091   2.337 
52.880  26.091   2.337 
52.883  26.091   2.337 
52.885  26.091   2.337 
52.887  26.091   2.337 
52.889  26.091   2.337 
52.892  26.091   2.338 
52.894  26.091   2.338 
52.896  26.091   2.338 
52.898  26.091   2.338 
52.901  26.091   2.338 
52.903  26.091   2.338 
52.905  26.091   2.338 
52.907  26.091   2.338 
52.910  26.091   2.338 
52.912  26.091   2.338 
52.914  26.091   2.339 
52.916  26.091   2.339 
52.919  26.091   2.339 
52.921  26.091   2.339 
52.923  26.091   2.339 
52.926  26.091   2.339 
52.928  26.091   2.339 
52.930  26.091   2.339 
52.932  26.091   2.339 
52.935  26.091   2.339 
52.937  26.090   2.340 
52.939  26.090   2.340 
52.941  26.090   2.340 
52.944  26.090   2.340 
52.946  26.090   2.340 
52.948  26.090   2.340 
52.950  26.090   2.340 
52.953  26.090   2.340 
52.955  26.090   2.340 
